bairro,data,casos
SANTA ROSA,2020-08-25,1
SANTA ROSA,2020-08-26,1
SANTA ROSA,2020-08-27,1
SANTA ROSA,2020-08-28,1
SANTA ROSA,2020-08-29,1
SANTA ROSA,2020-08-30,1
SANTA ROSA,2020-08-31,1
SANTA ROSA,2020-09-01,1
SANTA ROSA,2020-09-02,1
SANTA ROSA,2020-09-03,1
SANTA ROSA,2020-09-04,1
SANTA ROSA,2020-09-05,1
SANTA ROSA,2020-09-06,1
SANTA ROSA,2020-09-07,1
SANTA ROSA,2020-09-08,1
SANTA ROSA,2020-09-09,1
SANTA ROSA,2020-09-10,1
SANTA ROSA,2020-09-11,1
SANTA ROSA,2020-09-12,1
SANTA ROSA,2020-09-13,1
SANTA ROSA,2020-09-14,1
SANTA ROSA,2020-09-15,1
SANTA ROSA,2020-09-16,1
SANTA ROSA,2020-09-17,1
SANTA ROSA,2020-09-18,1
SANTA ROSA,2020-09-19,1
SANTA ROSA,2020-09-20,1
SANTA ROSA,2020-09-21,1
SANTA ROSA,2020-09-22,1
SANTA ROSA,2020-09-23,1
SANTA ROSA,2020-09-24,1
SANTA ROSA,2020-09-25,1
SANTA ROSA,2020-09-26,1
SANTA ROSA,2020-09-27,1
SANTA ROSA,2020-09-28,1
SANTA ROSA,2020-09-29,1
SANTA ROSA,2020-09-30,1
SANTA ROSA,2020-10-01,1
SANTA ROSA,2020-10-02,1
SANTA ROSA,2020-10-03,1
SANTA ROSA,2020-10-04,1
SANTA ROSA,2020-10-05,1
SANTA ROSA,2020-10-06,1
SANTA ROSA,2020-10-07,1
SANTA ROSA,2020-10-08,1
SANTA ROSA,2020-10-09,1
SANTA ROSA,2020-10-10,1
SANTA ROSA,2020-10-11,1
SANTA ROSA,2020-10-12,1
SANTA ROSA,2020-10-13,1
SANTA ROSA,2020-10-14,1
SANTA ROSA,2020-10-15,1
SANTA ROSA,2020-10-16,1
SANTA ROSA,2020-10-17,1
SANTA ROSA,2020-10-18,1
SANTA ROSA,2020-10-19,1
SANTA ROSA,2020-10-20,1
SANTA ROSA,2020-10-21,1
SANTA ROSA,2020-10-22,1
SANTA ROSA,2020-10-23,1
SANTA ROSA,2020-10-24,1
SANTA ROSA,2020-10-25,1
SANTA ROSA,2020-10-26,1
SANTA ROSA,2020-10-27,1
SANTA ROSA,2020-10-28,1
SANTA ROSA,2020-10-29,1
SANTA ROSA,2020-10-30,1
SANTA ROSA,2020-10-31,1
SANTA ROSA,2020-11-01,1
SANTA ROSA,2020-11-02,1
SANTA ROSA,2020-11-03,1
SANTA ROSA,2020-11-04,1
SANTA ROSA,2020-11-05,1
SANTA ROSA,2020-11-06,1
SANTA ROSA,2020-11-07,1
SANTA ROSA,2020-11-08,1
SANTA ROSA,2020-11-09,1
SANTA ROSA,2020-11-10,1
SANTA ROSA,2020-11-11,1
SANTA ROSA,2020-11-12,1
SANTA ROSA,2020-11-13,1
SANTA ROSA,2020-11-14,1
SANTA ROSA,2020-11-15,1
SANTA ROSA,2020-11-16,1
SANTA ROSA,2020-11-17,1
SANTA ROSA,2020-11-18,1
SANTA ROSA,2020-11-19,1
SANTA ROSA,2020-11-20,1
SANTA ROSA,2020-11-21,1
SANTA ROSA,2020-11-22,1
SANTA ROSA,2020-11-23,1
SANTA ROSA,2020-11-24,1
SANTA ROSA,2020-11-25,1
SANTA ROSA,2020-11-26,1
SANTA ROSA,2020-11-27,1
SANTA ROSA,2020-11-28,1
SANTA ROSA,2020-11-29,1
SANTA ROSA,2020-11-30,1
SANTA ROSA,2020-12-01,1
SANTA ROSA,2020-12-02,1
SANTA ROSA,2020-12-03,1
SANTA ROSA,2020-12-04,1
SANTA ROSA,2020-12-05,1
SANTA ROSA,2020-12-06,1
SANTA ROSA,2020-12-07,1
SANTA ROSA,2020-12-08,1
SANTA ROSA,30-04-2020,1
SANTA ROSA,01-05-2020,1
SANTA ROSA,05-05-2020,2
SANTA ROSA,08-05-2020,2
SANTA ROSA,11-05-2020,2
SANTA ROSA,12-05-2020,2
SANTA ROSA,14-05-2020,5
SANTA ROSA,16-05-2020,6
SANTA ROSA,18-05-2020,7
SANTA ROSA,19-05-2020,7
SANTA ROSA,20-05-2020,12
SANTA ROSA,21-05-2020,13
SANTA ROSA,22-05-2020,18
SANTA ROSA,23-05-2020,19
SANTA ROSA,24-05-2020,19
SANTA ROSA,25-05-2020,20
SANTA ROSA,26-05-2020,25
SANTA ROSA,27-05-2020,25
SANTA ROSA,28-05-2020,29
SANTA ROSA,29-05-2020,40
SANTA ROSA,30-05-2020,43
SANTA ROSA,31-05-2020,43
SANTA ROSA,01-06-2020,46
SANTA ROSA,02-06-2020,51
SANTA ROSA,03-06-2020,54
SANTA ROSA,04-06-2020,55
SANTA ROSA,05-06-2020,60
SANTA ROSA,06-06-2020,60
SANTA ROSA,07-06-2020,65
SANTA ROSA,08-06-2020,76
SANTA ROSA,09-06-2020,83
SANTA ROSA,10-06-2020,98
SANTA ROSA,11-06-2020,110
SANTA ROSA,12-06-2020,119
SANTA ROSA,13-06-2020,124
SANTA ROSA,14-06-2020,125
SANTA ROSA,15-06-2020,127
SANTA ROSA,16-06-2020,130
SANTA ROSA,17-06-2020,135
SANTA ROSA,18-06-2020,139
SANTA ROSA,19-06-2020,144
SANTA ROSA,20-06-2020,145
SANTA ROSA,22-06-2020,148
SANTA ROSA,23-06-2020,152
SANTA ROSA,24-06-2020,161
SANTA ROSA,25-06-2020,170
SANTA ROSA,26-06-2020,177
SANTA ROSA,29-06-2020,196
SANTA ROSA,30-06-2020,202
SANTA ROSA,01-07-2020,211
SANTA ROSA,02-07-2020,217
SANTA ROSA,03-07-2020,219
SANTA ROSA,04-07-2020,220
SANTA ROSA,05-07-2020,220
SANTA ROSA,06-07-2020,225
SANTA ROSA,07-07-2020,236
SANTA ROSA,08-07-2020,238
SANTA ROSA,09-07-2020,241
SANTA ROSA,10-07-2020,242
SANTA ROSA,13-07-2020,246
SANTA ROSA,14-07-2020,247
SANTA ROSA,15-07-2020,252
SANTA ROSA,16-07-2020,260
SANTA ROSA,17-07-2020,264
SANTA ROSA,20-07-2020,264
SANTA ROSA,21-07-2020,271
SANTA ROSA,22-07-2020,282
SANTA ROSA,23-07-2020,285
SANTA ROSA,24-07-2020,289
SANTA ROSA,26-07-2020,289
SANTA ROSA,27-07-2020,289
SANTA ROSA,28-07-2020,290
SANTA ROSA,29-07-2020,290
SANTA ROSA,30-07-2020,291
SANTA ROSA,31-07-2020,297
SANTA ROSA,01-08-2020,297
SANTA ROSA,03-08-2020,299
SANTA ROSA,05-08-2020,300
SANTA ROSA,07-08-2020,309
SANTA ROSA,10-08-2020,312
SANTA ROSA,11-08-2020,316
SANTA ROSA,12-08-2020,316
